I Finally Made $10|000 This Month. I Feel Nothing.,6749,https://medium.com/articles/25d387a333e1,2024-03-29,Practice in Public,476,148,5.01,"money,business,work,internet,advice"
Nothing Feels Right About This,6747,https://medium.com/articles/5d0dd55dd205,2021-07-11,,584,119,5.43,"politics,coronavirus,government,society,opinion"
How Dopamine Fasting Trains Your Brain to Enjoy Doing Hard Things,6741,https://medium.com/articles/7670759a37fb,2024-01-13,ILLUMINATION-Curated,953,87,5.18,"productivity,technology,self-improvement,work,self"
What We Call “Dating” Teeters on the Brink of Extinction,6725,https://medium.com/articles/fa92a65d7f4a,2021-01-23,P.S. I Love You,768,97,5.39,"love,relationships,society,culture,jessica-wildfire"
New Writers Can Make Money: 5 Ideas That Are Working For Me,6711,https://medium.com/articles/4b0478ebfbb2,2023-09-02,Bouncin’ and Behavin’ Blogs,498,177,3.93,"writing,creator-economy,solopreneur,entrepreneurship,writing-tips"
We’re Living in The Age of Downward Mobility,6696,https://medium.com/articles/c84eea27fcce,2021-05-20,The Post-Grad Survival Guide,582,83,5.38,"society,money,economics,life,politics"
Why I left my $300|000 Google Job,6687,https://medium.com/articles/70489d55867c,2024-03-09,Level Up Coding,643,37,3.71,"google,software-development,software-engineer,coding,programming"
Maybe you’re not rude after all,6684,https://medium.com/articles/1f0371d54aee,2018-06-29,splattered,741,48,4.18,"life-lessons,humor,self-improvement,culture,relationships"
You’re 20 Hours Away From Everything You Want,6681,https://medium.com/articles/13b2de7edf84,2023-10-16,Practice in Public,589,126,4.89,"entrepreneurship,freelancing,life-lessons,productivity,self-improvement"
Some Questions I Would like to Ask on a First Date,6677,https://medium.com/articles/b5f7d674e03d,2018-03-27,P.S. I Love You,987,48,3.41,"sex,dating,love,relationships,humor"
How Being A Mistress Changed My Perception of Marriage,6675,https://medium.com/articles/510865415782,2019-01-05,Heart Affairs,1233,55,3.92,"relationships,love,infidelity,life-lessons,sex"
The Angriest Trump Supporter I Ever Knew Was a Sad| Lonely Young Man,6654,https://medium.com/articles/f1c709804933,2021-01-11,An Injustice!,691,94,6.87,"society,politics,news,government,culture"
How to Keep a Dead Cat In Your Freezer,6642,https://medium.com/articles/24afabc2ffdb,2021-07-31,,413,62,6.01,"life,nonfiction,mwc-death,death,relationships"
Why the Christmas Carol ‘Santa Claus is a Black Man’ is Important,6634,https://medium.com/articles/ee99ccf5a16c,2020-12-21,P.S. I Love You,186,82,5.94,"relationships,life-lessons,christmas,life,self-improvement"
We’re Practicing Social Murder| and It’s Highly Profitable,6624,https://medium.com/articles/8473de2c03f8,2022-09-01,,390,64,6.42,"society,government,politics,life,opinion"
Knowledge Is Not a Thing,6619,https://medium.com/articles/48c0e591be41,2018-08-29,Human Parts,817,30,18.79,"life-lessons,knowledge,philosophy,mindfulness,more-to-that"
Our Culture is Turning Us into a Bunch of Hyper-Aggressive| Homicidal Maniacs,6599,https://medium.com/articles/a2324950c65a,2021-03-23,An Injustice!,641,90,6.85,"society,violence,news,politics,government"
A Few Things I’ve Learned from Watching “Doomsday Preppers”,6596,https://medium.com/articles/a8008da53583,2021-08-19,An Injustice!,638,74,6.60,"society,apocalypse,climate-change,humor,opinion"
I Had No Idea What Support Looked Like Until He Insisted On Showing Me,6586,https://medium.com/articles/1d0ca31e3d75,2023-09-30,The Narrative Arc,484,98,4.81,"this-happened-to-me,memoir,personal-growth,nonfiction,the-narrative-arc"
The Delicate Balance of Human Thought,6556,https://medium.com/articles/ac5841311472,2019-04-09,Human Parts,1086,30,11.80,"self-improvement,mindfulness,philosophy,self,more-to-that"
“She’s Just Trying to Make Money”,6514,https://medium.com/articles/d3391c707e2d,2023-04-06,An Injustice!,423,74,6.50,"life,society,politics,women,money"
The Problem with Pulling Yourself Up By Your Bootstraps,6499,https://medium.com/articles/1bc60a06088d,2021-06-17,An Injustice!,501,79,7.93,"society,equality,politics,culture,opinion"
Our Leaders Have Completely Failed Us — Again,6497,https://medium.com/articles/13b68ea897c8,2021-08-23,,513,72,5.32,"health,politics,society,government,coronavirus"
A Letter to The Ones Who Say “You Don’t Appreciate What You’ve Got”,6491,https://medium.com/articles/45dcd74d298a,2021-07-23,An Injustice!,487,59,5.60,"society,culture,politics,equality,opinion"
You’re The Most Qualified Person to Fix Yourself,6482,https://medium.com/articles/aceeafd12d4b,2019-09-09,The Startup,959,38,5.54,"life-lessons,relationships,mental-health,humor,self-improvement"
We Must Love One Another or Die,6469,https://medium.com/articles/7d537231c7c0,2022-03-06,,488,80,6.98,"life,society,government,politics,culture"
Sometimes The Obstacle Isn’t The Way,6461,https://medium.com/articles/e8d0bc599691,2021-09-14,,513,60,6.42,"society,equality,life,history,opinion"
How I Racked Up $558.64 in December On Medium? My medium success story.,6456,https://medium.com/articles/d6dee7929b0b,2024-01-03,Writing101,450,147,3.18,"money,motivation,medium-income,earning-money-on-medium,new-writers-welcome"
The Time His Wife Called After an Amazing First Date,6402,https://medium.com/articles/7629dd0fb125,2020-09-11,P.S. I Love You,858,46,5.59,"dating,love,relationships,mental-health,self"
The Worst Piece of Writing Advice,6400,https://medium.com/articles/ba4c3f3b131a,2018-12-27,splattered,683,63,2.90,"writing,creativity,productivity,work,publishing"
Engage is Where You Become the Story,6374,https://medium.com/articles/5ca52498dd48,2022-10-25,Engage,201,244,5.06,"medium,writing,blogging,reading,engage"
Date Your Complement| Not Your Opposite,6365,https://medium.com/articles/339f04a29a9b,2019-01-29,splattered,1036,54,2.90,"relationships,humor,dating,culture,love"
How to Crush It| Even If You’re Starting from the Bottom,6362,https://medium.com/articles/9b313e1e1805,2019-03-03,splattered,589,53,8.00,"self,humor,culture,productivity,self-improvement"
Maybe She’s Born with It| Maybe It’s Misogyny,6352,https://medium.com/articles/276bd5bd11ab,2019-10-30,P.S. I Love You,553,43,3.92,"relationships,gender-equality,society,humor,jessica-wildfire"
Sorry| Millennials Aren’t Going to Have a “MidLife Crisis”,6332,https://medium.com/articles/f54e16b683b1,2021-11-28,An Injustice!,502,89,5.24,"life,society,culture,humor,self"
10 Things Good Men Never Do In Relationships,6330,https://medium.com/articles/6cf640f8a678,2021-10-27,,1267,155,5.41,"love,relationships,life-lessons,self-improvement,dating"
The World’s Best Donald Trump Joke,6324,https://medium.com/articles/34c502b014c6,2023-12-19,MuddyUm,611,97,2.01,"humor,jokes,politics,trump,president"
The 6th Graders in My School Laughed at the Lynching of Emmett Till,6323,https://medium.com/articles/6c0317d1429b,2024-03-27,EduCreate,419,86,4.39,"education,racism,civil-rights,teaching,diversity"
The 7 Secrets of Being Weird and Unlikable,6272,https://medium.com/articles/9b41b2a99904,2022-12-13,,389,78,3.07,"life,society,self,culture,self-improvement"
A New Beginning| When The Truth Is Exposed,6267,https://medium.com/articles/434ee4b0676e,2024-01-16,Write Under the Moon,170,122,4.08,"new-beginnings,nonfiction,this-happened-to-me,write-under-the-moon,heart-trails"
Central Park’s Black Birdwatcher Betrays All Five Centuries of the Black Freedom Struggle,6264,https://medium.com/articles/feecab2e8701,2020-07-09,,901,189,4.73,"blacklivesmatter,freedom,black-power,slavery,revolution"
30 Rules For Living Well,6260,https://medium.com/articles/74b11a84f358,2019-09-13,P.S. I Love You,887,32,14.78,"life-lessons,self,self-improvement,love,human-prompt"
How You Can Make $19|000 on a Single Article,6260,https://medium.com/articles/bd9a4831bfd0,2022-12-08,,411,63,5.23,"life,society,creativity,work,writing"
How to Turn Your Writing Into a Profitable Business (2 Hours a Day),6255,https://medium.com/articles/0c64e0902096,2024-02-11,Practice in Public,525,127,3.88,"writing,writer,money,entrepreneurship,success"
The Year Arrives with a Cancer Diagnosis in the Family,6254,https://medium.com/articles/8f7219c1a53f,2024-01-08,ILLUMINATION-Curated,275,127,5.05,"cancer,health,family,this-happened-to-me,healthcare"
I Told Our Only Son to Fuck Off on Christmas Day,6252,https://medium.com/articles/1be4e076c93e,2023-12-28,MuddyUm,365,68,3.76,"humor,ice-bath,christmas,family,weather"
Self-help for night owls and odd balls,6207,https://medium.com/articles/ee5d9adc02c2,2018-04-27,,568,49,6.82,"life-lessons,motivation,self-improvement,humor,culture"
I’m a Huge Bitch| and I Love My Life (For the Most Part),6184,https://medium.com/articles/c31007f423bb,2021-05-05,,462,76,5.17,"humor,self,life,mindfulness,self-improvement"
The Real Secret to Donald Trump’s Success,6173,https://medium.com/articles/45008e2231c1,2023-09-01,ILLUMINATION,598,134,9.95,"trumpism,trump-indictment,hedonism,philosophy,vivek-ramaswamy"
New Guidelines for Writing Under the Moon,6156,https://medium.com/articles/07e68b031062,2024-02-17,Write Under the Moon,178,73,10.96,"write-under-the-moon,writing,submission-guidelines,writer,life"
The War on Brains,6155,https://medium.com/articles/d7895694d9b9,2021-07-15,,612,74,4.82,"society,government,culture,opinion,politics"
Don’t Pity Me| I Am Fine Being Alone,6133,https://medium.com/articles/b10813eff0e9,2024-02-05,Age of Empathy,202,125,4.21,"relationships,parenting,life-lessons,this-happened-to-me,empathy"
Maybe It’s Time to Get a Little “Nasty”,6128,https://medium.com/articles/b96e9b377f6,2021-07-21,Age of Empathy,414,70,5.49,"society,equality,creativity,media,nonfiction"
The Solutions to Our Problems Are Staring Us in The Face,6125,https://medium.com/articles/fa0af76514af,2021-06-22,Age of Empathy,480,61,6.79,"society,government,politics,equality,nonfiction"
How to Select the Best Publication for Your Story?,6082,https://medium.com/articles/f976a898f4e0,2024-03-08,Follower Booster Hub,210,55,7.44,"follower-booster-hub,publication,writing,life,life-lessons"
Nobody Ever Expects the Other Woman to Be Fat,6039,https://medium.com/articles/fa9a1096ef5b,2020-01-16,P.S. I Love You,681,38,7.74,"relationships,love,culture,women,life"
The Four Disagreements at The Heart of America Right Now,6033,https://medium.com/articles/4cd2161ad6e7,2021-12-01,An Injustice!,523,81,8.08,"society,politics,life,relationships,culture"
“Never Give Up” Is Actually Terrible  Advice,6031,https://medium.com/articles/991fca41ea2c,2021-09-07,,548,74,5.29,"self-improvement,life,creativity,goals,productivity"
Ted Bundy: The First Incel,6031,https://medium.com/articles/a59000052981,2019-01-25,PULPMAG,611,57,6.96,"sexism,women,equality,culture,serial-killers"
The Latest Studies on Sexual Attraction Would Make Darwin Sick,6030,https://medium.com/articles/e37f2213c9b0,2023-07-10,Sexography,844,101,5.71,"science,sexuality,culture,relationships,psychology"
What I’ve learned from assholes around the world,6001,https://medium.com/articles/95e940d00797,2018-04-12,splattered,660,32,4.83,"humor,self-improvement,life-lessons,relationships,bullying"
Fraudulinguistics,5979,https://medium.com/articles/5b9f7c2dff35,2024-03-26,The Belladonna Comedy,378,77,1.46,"comedy,language,cartoon,humor,satire"
Why the Soviet Union Stopped Digging at 12|262 Meters When They Attempted to Drill Through the…,5976,https://medium.com/articles/81f4c8ebaff8,2024-03-23,,854,82,9.50,"science,history,technology,soviet-union,usa"
How I Went From 0 to $3000 a Month in Three Months by Writing Online,5974,https://medium.com/articles/ecdbbbb3df7e,2024-03-23,Write A Catalyst,351,114,3.12,"earning-money-writing,medium-tips,life-lessons,self-improvement,freelancing"
After Being Called a Pig| Food Has Never Looked The Same,5955,https://medium.com/articles/c4ac9a01f57b,2024-03-12,Black Bear,193,115,7.83,"mental-health,eating-disorders,health,addiction,recovery"
Calling For Personal Essays — About Me Stories Submission Guidelines,5943,https://medium.com/articles/aa568d1fba3f,2021-10-18,About Me Stories,223,89,6.19,"self,life-lessons,submission-guidelines,about-me"
We’re Out of Time to Save Ourselves From Extinction,5928,https://medium.com/articles/7b6658d9e675,2021-06-20,An Injustice!,519,93,6.10,"environment,society,climate-change,politics"
Meeting My Husband’s Mistress,5913,https://medium.com/articles/32f3625d622b,2021-07-04,Heart Affairs,761,75,7.26,"marriage,relationships,divorce,life-lessons,infidelity"
Can I Make an Appointment Or Shall I Just Die?,5909,https://medium.com/articles/2dc46462ef9c,2024-04-01,,207,144,3.82,"humor,this-happened-to-me,healthcare,satire,life"
The 5 People You Won’t Meet in Heaven,5906,https://medium.com/articles/e8842d3226c2,2019-09-17,P.S. I Love You,616,27,3.63,"life-lessons,relationships,work,self,jessica-wildfire"
Your Amazing Sex Life Doesn’t Matter,5905,https://medium.com/articles/34f5993bb399,2019-02-12,splattered,805,50,6.63,"sex,dating,relationships,culture,humor"
Why So Many Women Need to Be Single Right Now,5898,https://medium.com/articles/d13e695e71f6,2024-03-20,Liberty,413,129,7.17,"feminism,women,relationships,marriage,grief"
Goodbye To All That,5898,https://medium.com/articles/49e19aa89b77,2021-06-28,P.S. I Love You,201,44,5.12,"writing,relationships,editing,self"
The Future Currency of Earth Isn’t Going to Be Digital,5897,https://medium.com/articles/26987fbff8cf,2021-10-16,,540,104,5.28,"society,life,politics,environment,climate-change"
You Can Never Demand Respect,5894,https://medium.com/articles/a6cef7779577,2018-11-03,splattered,685,45,4.86,"life-lessons,culture,work,entrepreneurship,relationships"
The Upside Down Person’s Guide to Everyone Else,5879,https://medium.com/articles/d257e4362c03,2019-08-28,P.S. I Love You,508,27,3.55,"life-lessons,relationships,humor,self-improvement,jessica-wildfire"
Barbie Fascism Poses A Brilliantly Evil Threat to Democracy,5868,https://medium.com/articles/6c8eb5ee7964,2020-11-13,The Apeiron Blog,769,85,5.07,"politics,society,women,feminism,election-2020"
6 ChatGPT mind-blowing extensions to use it anywhere,5854,https://medium.com/articles/db6638640ec7,2022-12-23,Geek Culture,1404,122,3.87,"artificial-intelligence,data-science,chatgpt,programming,python"
Outcasts from The Intellectual Dark Web Are Killing Us for Personal Profit,5849,https://medium.com/articles/d19a15bacdfd,2021-07-18,An Injustice!,496,77,6.91,"society,coronavirus,science,social-media,health"
I’m Starting a New Career at 51 Years Old Whilst Others Are Waiting to Retire,5848,https://medium.com/articles/f3726df621d0,2024-02-02,Crow’s Feet,403,159,5.12,"aging,personal-growth,life,women,crows-feet-writing-prompt"
If you’re a writer or creator and tired of not being seen| you need to read this,5848,https://medium.com/articles/50ac4c0ae992,2024-03-24,,335,108,3.94,"writing,content-creation,creativity,writer,marketing"
Things You Probably Shouldn’t Say in 2020 (Or Ever| Really),5843,https://medium.com/articles/215e36908caf,2020-09-19,The Haven,489,38,5.63,"humor,society,culture,comedy,relationships"
What I Do When My Students Praise Hitler,5835,https://medium.com/articles/cbdd5de3f746,2018-09-13,,534,81,5.94,"education,politics,humor,culture,college"
What Destroyed All Of The Major Bronze Age Cities?,5835,https://medium.com/articles/c07cd434aeaf,2020-10-01,,1199,54,4.92,"history,mystery,society,egypt,greece"
Screw Your Freedom — We Have Responsibilities to Each Other,5819,https://medium.com/articles/36e2e0a7cc30,2021-08-14,An Injustice!,524,70,5.81,"society,environment,climate-change,politics,opinion"
Are You a Boomer? Take this Quiz to Find Out!,5807,https://medium.com/articles/66ca4539cbd7,2019-12-01,,634,94,4.73,"humor,satire,politics,culture,equality"
Midnight At Noon,5793,https://medium.com/articles/fa47e58b8194,2023-12-08,Imogene’s Notebook,193,99,2.46,"poetry,death,life,acceptance,imogenes-notebook"
Good Men and Women Are Doing Nothing| and It Shows,5760,https://medium.com/articles/8579c1cf43d6,2022-05-11,,363,72,4.42,"life,society,politics,government,opinion"
7 Habits That Make Anyone an Idiot,5755,https://medium.com/articles/98a755b7e129,2020-06-02,P.S. I Love You,718,42,5.37,"relationships,society,politics,life-lessons,communication"
P-values Explained By Data Scientist,5753,https://medium.com/articles/f40a746cfc8,2019-07-13,Towards Data Science,1602,38,10.72,"data-science,education,statistics,programming,towards-data-science"
Most of You Are Sitting on Stories That| If You Shared Them| Could Change Your Entire Life,5750,https://medium.com/articles/103e3d719597,2024-03-14,The Writing Cooperative,394,86,3.88,"marketing,life,social-media,writing,storytelling"
This Thing Was Never About Personal Choice,5747,https://medium.com/articles/124a4b76936,2021-09-20,An Injustice!,507,73,6.92,"politics,government,coronavirus,society,opinion"
Sorry| Your Professor Has Been Replaced by a Starbucks,5743,https://medium.com/articles/f4fe7e8675af,2021-04-13,The Apeiron Blog,491,63,5.38,"society,education,politics,humor,culture"
If You’re a Night Owl| Embrace It,5743,https://medium.com/articles/ea71c987e5ab,2019-02-02,The Startup,611,50,5.78,"productivity,work,culture,health,night-owl"
Times I’ve Passed up Sex for Coffee,5730,https://medium.com/articles/44eec60f2eba,2018-12-01,splattered,729,40,4.86,"relationships,humor,sex,women,life"
Don’t take yourself too seriously,5718,https://medium.com/articles/343ea26e14ae,2018-03-31,splattered,683,43,6.03,"life,careers,humor,self-improvement,marketing"
I Fell Off The Wagon Yesterday,5714,https://medium.com/articles/690afd44feac,2024-03-25,Black Bear,173,115,4.51,"alcoholism,life-lessons,this-happened-to-me,addiction,black-bear"
I’ll Be Keeping My Mask On| Thank You Very Much,5702,https://medium.com/articles/836cd568617,2021-05-14,An Injustice!,471,86,4.88,"society,coronavirus,politics,life,health"
I’ve Spent 16|733 Hours Studying Personal Finance — Here Are the 9 Most Important Money Rules,5702,https://medium.com/articles/1dcd9612a61,2023-08-26,The Startup,1074,103,7.57,"money,investing,life,culture,advice"
Building a Design System like Uber and Airbnb,5698,https://medium.com/articles/4481fb37470f,2018-04-30,Bits and Pieces,1184,8,9.03,"design,react,ux,javascript,bit"
Talk with a Little More Sparkle,5691,https://medium.com/articles/8d1e48a01bba,2019-01-17,splattered,709,29,6.14,"life-lessons,relationships,communication,work,leadership"
The Disturbing Theory of the Meaning of Life That Will Leave You Speechless,5686,https://medium.com/articles/279aa2352268,2024-02-26,The Philosophical Inn,556,129,3.14,"life-lessons,life,self-improvement,spirituality,mindfulness"
How New Writers Can Survive and Thrive on Medium,5683,https://medium.com/articles/725bb94f58a2,2020-09-05,ILLUMINATION’S MIRROR,263,51,9.62,"writing,self-improvement,writing-tips,lifestyle,freelancing"
Everyone Wants to Get Rich| and It’s Driving Us Crazy,5672,https://medium.com/articles/fd507493f4d9,2021-02-24,The Post-Grad Survival Guide,729,73,5.34,"society,money,economics,bitcoin,equality"
How to Get a Girlfriend The Easy Way,5664,https://medium.com/articles/35db305ab5c2,2020-01-25,P.S. I Love You,761,25,5.17,"relationships,love,dating,life-lessons,jessica-wildfire"
I Don’t Know How Many Grandchildren To Tell People I Have,5662,https://medium.com/articles/8536ed492e3d,2018-12-15,P.S. I Love You,597,63,4.06,"foster-care,writing-prompts,family,love,christmas"
3 Reasons I Won’t Read Your Writing,5652,https://medium.com/articles/7ca13b0900b9,2021-06-24,The Partnered Pen,310,99,3.29,"medium,medium-writers,medium-tips-and-tricks,advice,writing"
The Moms and Dads of America Have Had Enough,5612,https://medium.com/articles/7e1fd6ee7ce8,2021-04-03,Curious,510,69,5.37,"society,family,work,economics,life"
Did ‘Poor Things’ Go Too Far?,5606,https://medium.com/articles/c64a3efea133,2024-03-13,Liberty,347,83,7.28,"feminism,women,movies,self,movie-review"
Why You Shouldn’t Quit Your Job,5602,https://medium.com/articles/3ecff4d27b21,2018-11-06,,716,65,5.41,"entrepreneurship,work,self-improvement,relationships,culture"
Guidelines for Slackjaw Submissions,5584,https://medium.com/articles/f720ea4e1dfe,2018-01-16,Slackjaw,483,25,2.67,"submission-guidelines,humor,satire,funny,writing"
You Can Just Have Sex With Someone,5576,https://medium.com/articles/d24ac4ee6806,2019-11-13,P.S. I Love You,563,27,3.94,"relationships,love,sex,culture,dating"
Use the Law of Un-Attraction to Get What You Want,5570,https://medium.com/articles/68d4f213b275,2020-06-24,P.S. I Love You,692,43,4.45,"life,relationships,self-improvement,life-lessons,law-of-attraction"
37 Pieces of Career Advice I Wish I’d Known Earlier,5554,https://medium.com/articles/db87dae4322c,2024-02-21,,561,99,10.13,"life,business,entrepreneurship,self-improvement,philosophy"
Angular v16 is here!,5534,https://medium.com/articles/4d7a28ec680d,2023-05-03,Angular Blog,806,40,11.59,
Four Basic Problems Most Reasonable Humans Can Probably Agree On,5525,https://medium.com/articles/4445cb1c87e1,2021-03-08,Curious,460,37,6.44,"life,society,humor,culture,relationships"
The Smartest Person I Ever Worked With Taught Me One Thing,5522,https://medium.com/articles/ccf99c808985,2024-03-02,Read or Die!,572,87,2.96,"education,life,self-improvement,careers,growth"
Are Young Republican Men Being Forced Into Singledom?,5508,https://medium.com/articles/508d92b639e9,2024-03-08,Bitchy,403,167,5.21,"feminism,relationships,politics,women,bitchy"
Women Are Still Second Place,5493,https://medium.com/articles/c0e7b2806bd4,2021-05-25,The Virago,386,40,6.50,"women,gender,equality,society,life"
The Buddha’s Last Words Before Awakening Will Make You Uncomfortable (And Destroy Your Laziness),5491,https://medium.com/articles/3e449fa8c797,2024-02-11,The Taoist Online,662,78,2.42,"philosophy,psychology,meditation,mindfulness,spirituality"
Back to Normal? You First.,5487,https://medium.com/articles/dee2bb08ec8a,2021-07-07,,459,64,5.03,"society,government,politics,coronavirus,opinion"
Friendships Can End with a Whimper,5484,https://medium.com/articles/3e7a5e6ec849,2019-01-02,,758,48,3.03,"life-lessons,relationships,humor,culture,self-improvement"
Americans Are On Our Own| and We Know It,5471,https://medium.com/articles/d2ecdaeddca8,2020-12-29,The Apeiron Blog,575,64,6.54,"society,politics,government,coronavirus,news"
What The Online Dating Industry Doesn't Want Single People To Know,5469,https://medium.com/articles/5c23617e4c68,2021-11-09,Heart Affairs,606,109,8.07,"relationships,love,marketing,psychology,dating"
How to start in UX,5468,https://medium.com/articles/dc98cfae4411,2020-07-14,Bootcamp,881,29,5.11,"ux,startup,product-design,design,marketing"
Self-Improvement Doesn’t Work for Everyone,5446,https://medium.com/articles/219859c757a6,2021-05-22,Curious,439,69,5.17,"society,equality,culture,self-improvement,life"
Poverty Happens Everywhere in America| If You Choose to Look,5446,https://medium.com/articles/3c7abd2c9cde,2021-05-18,An Injustice!,460,37,5.71,"society,equality,poverty,economics,money"
The Best Way to Learn Anything Comes Naturally,5419,https://medium.com/articles/fb9d93f90d31,2021-10-22,,428,75,6.58,"life,education,learning,creativity,society"
November Ashes,5417,https://medium.com/articles/0844bad2515e,2024-02-21,Imogene’s Notebook,168,90,1.38,"poetry,imogene,life,death,ash"
Are You Smart Enough To Find The Radius?,5413,https://medium.com/articles/67b877c63b90,2024-02-03,Intuition,1062,80,2.78,"math,geometry,science,education,technology"
Do Men Really Prefer Women Without Makeup? (What Research Says),5411,https://medium.com/articles/16e93c3631c5,2024-03-26,,296,137,3.65,"psychology,beauty,life-lessons,self-improvement,makeup"
Why We Can’t Ignore What’s Happening to Women in Virtual Reality Today,5408,https://medium.com/articles/4d3aea6025b7,2024-01-08,The Noösphere,310,58,7.14,"society,feminism,technology,culture,equality"
There Will Always Be People Who Just Want to Hang Out at Olive Garden,5403,https://medium.com/articles/32ae187ee477,2022-02-19,,424,67,6.16,"life,society,politics,culture,opinion"
How to love a fat person.,5400,https://medium.com/articles/ba8aa83bd505,2017-02-14,P.S. I Love You,1812,127,7.69,"fat-acceptance,body-positive,love,feminism"
No| Women Should Not Set Themselves on Fire to Keep Others Warm,5389,https://medium.com/articles/ff44bafd1220,2024-01-11,The Noösphere,332,57,7.02,"culture,society,feminism,life,women"
What I Learned from the French About Extramarital Affairs,5388,https://medium.com/articles/c4d0a8e94753,2024-02-09,The Virago,696,101,4.83,"relationships,marriage,love,culture,family"
The Social Media Era is in Decline,5353,https://medium.com/articles/1466adcefb81,2024-01-19,DataDrivenInvestor,487,138,7.96,"tech,business,culture,history,thepov"
How Dogs Can Teach Us Forgivenes,5352,https://medium.com/articles/15b5270d5e93,2024-01-12,,210,84,1.90,"mental-health,short-story,love,life,pets"
I Entertained an ‘Angel ‘Unawares|’ and I’ll Always Feel I Let Her Down,5347,https://medium.com/articles/c1c9a892cbad,2023-11-27,The Wind Phone,239,83,5.80,"memoir,this-happened-to-me,life,angels,family"
When You Reach the Age of “Screw It” Your Entire Life Changes Forever,5346,https://medium.com/articles/4d8e4642cd46,2023-09-11,Mind Cafe,699,134,4.40,"life,nonfiction,self-improvement,society,entrepreneurship"
10 Truth Bombs for a Godawful Day,5330,https://medium.com/articles/37f3d92ecb69,2019-08-02,The Startup,755,24,3.52,"life-lessons,humor,emotional-intelligence,self-improvement,relationships"
Vitamin B12 Deficiency Rises| Concerning Me As It Was My Big Problem,5326,https://medium.com/articles/4ff26c2784fb,2024-01-27,ILLUMINATION,298,112,10.30,"health,mental-health,life-lessons,self-improvement,science"
Going Sober is the New Trend in 2024,5315,https://medium.com/articles/ed309de7fe06,2024-04-01,Black Bear,216,97,5.14,"prompt,addiction,sobriety,sober,mental-health"
The Situation with Palestine Will Never End Because We’ll Never Give it Back,5310,https://medium.com/articles/eb1fdcf283ae,2023-10-29,Artisanal Article Machine,357,148,7.23,"israel,war,middle-east,religion,news"
I’m 61 and Always Been Single,5297,https://medium.com/articles/6d6816f55e4d,2024-04-02,Middle-Pause,281,113,7.95,"middle-pause,relationships,women,life-lessons,memoir"
Success on Medium: The Shortest Guide You’ll Ever Read,5290,https://medium.com/articles/f616227b473f,2019-10-23,,347,31,4.00,"writing,creativity,publishing,marketing,blogging"
My Mom‘s Death Was a Good Thing,5287,https://medium.com/articles/6b54e31c1d8a,2018-05-13,splattered,481,73,4.53,"mental-health,self-improvement,family,relationships,death"
You Don’t Have to Smile. You Don’t Have to Feel Happy.,5284,https://medium.com/articles/e952116f8215,2023-05-16,,328,60,5.08,"life,society,politics,mental-health,psychology"
If You Want Unity with Liberals| Stop Trying to Kill Us,5260,https://medium.com/articles/2ab2c075bf10,2021-09-27,An Injustice!,423,66,6.82,"politics,society,life,equality,opinion"
When You’re a Billionaire| The World Is So Totally Unfair,5250,https://medium.com/articles/e2b6d3c3f0a8,2021-08-17,,447,45,4.46,"society,equality,amazon,money,opinion"
How to Quit Your Job Without Quitting Your Job,5245,https://medium.com/articles/ff82e9f152f3,2019-04-03,splattered,672,37,4.02,"life-lessons,self,work,relationships,equality"
Why Gen Z Prefer Lazy Girl Jobs and Why You Should Get One Too,5229,https://medium.com/articles/0bbe32224044,2024-02-14,The Point of View,373,112,4.47,"work,life,opnion,gen-z,thepov"
Advanced RAG Techniques: an Illustrated Overview,5215,https://medium.com/articles/04d193d8fec6,2023-12-17,Towards AI,1066,38,18.47,"mls,llm,nlp,retrieval-augmented,ai"
Unexpected Events After I Asked for a Divorce,5210,https://medium.com/articles/747fc142f0c3,2020-10-07,Heart Affairs,747,124,8.61,"divorce,marriage,relationships,parenting,money"
Companies Are Having a Hella Time Getting Younger Generations to Work Unpaid Overtime,5186,https://medium.com/articles/2c5682978a51,2024-01-08,Engage,344,122,5.59,"this-happened-to-me,life-lessons,work,leadership,business"
Trying to be better will only make you feel worse,5176,https://medium.com/articles/44084fefb1b8,2024-02-01,ILLUMINATION,722,109,6.53,"self-improvement,philosophy,productivity,psychology,entrepreneurship"
You Can’t Afford to Be a Fragile Little Teacup,5163,https://medium.com/articles/5493589d151e,2019-07-26,The Startup,618,32,3.96,"self-improvement,humor,success,entrepreneurship,life-lessons"
Nobody is Ever “Ready” for a Relationship| and Nobody Knows What They Want,5156,https://medium.com/articles/5c93eef41541,2021-05-29,P.S. I Love You,577,51,5.89,"relationships,self,life,identity,jessica-wildfire"
The Dark Side of Mother Teresa,5149,https://medium.com/articles/b8b9f93df835,2021-03-25,Lessons from History,636,104,4.97,"history,spirituality,religion,mother-teresa,fraud"
When Self-Harm Becomes a Family Affair,5134,https://medium.com/articles/07c3b1c3efb4,2024-03-04,Black Bear,154,106,4.42,"mental-health,self-harm,life,life-lessons,prompt"
I Got Bullied on A Writing Platform,5133,https://medium.com/articles/e05e456746bd,2024-03-25,,115,125,3.01,"online-bullying,trolls-and-bullies,outcast,bullying,writing-platforms"
My Heart Still Beats For You,5129,https://medium.com/articles/6b520baa154e,2023-08-04,Heart Revolution,209,63,1.48,"relationships,poetry,love,self-improvement,spirituality"
